ID_Perfume,perfume,brand,price,size,concentrate,top notes,mid notes,base notes,situation,gender,price_per_ml,price_per_ml_clip,combined_notes,price_log,notes_token_count,cluster
HRMN-0585,After The Rain,Verites,240000.0,50.0,Edp,"almond, chocolate, black currant","cedarwood, tuberose, sambac jasmine","amber, sandalwood",Night,Female,4800.0,4800.0,"almond, chocolate, black currant, cedarwood, tuberose, sambac jasmine, amber, sandalwood",12.388398368982115,8,4
HRMN-0586,Myriad Synastry,Orsar,725000.0,80.0,Edp,"blackberry, grapefruit, rose, bergamot, mandarin","rose absolute, jasmine, lily of the valley, ylang ylang","musk, amber, vanilla, rosewood",Night,Female,9062.5,9062.5,"blackberry, grapefruit, rose, bergamot, mandarin, rose absolute, jasmine, lily of the valley, ylang ylang, musk, amber, vanilla, rosewood",13.493928313146206,13,0
HRMN-0587,Songbird,Orsar,725000.0,80.0,Edp,"fig leaf, neroli, orange blossom, hyacinth, petitgrain","pink pepper, grapefruit, rose, gardenia, cardamom","cedarwood, patchouli, vetiver, white amber",Day,Female,9062.5,9062.5,"fig leaf, neroli, orange blossom, hyacinth, petitgrain, pink pepper, grapefruit, rose, gardenia, cardamom, cedarwood, patchouli, vetiver, white amber",13.493928313146206,14,2
HRMN-0588,Transcendence,Orsar,725000.0,80.0,Edp,"freesia, magnolia, neroli, orange blossom, pear, sweet pea","osmanthus, violet, iris, honeysuckle, marshmallow, cedarwood","sandalwood, musk, vanilla, benzoin",Day,Female,9062.5,9062.5,"freesia, magnolia, neroli, orange blossom, pear, sweet pea, osmanthus, violet, iris, honeysuckle, marshmallow, cedarwood, sandalwood, musk, vanilla, benzoin",13.493928313146206,16,4
HRMN-0589,Conny,Saka,129900.0,30.0,Edp,"coconut, blackcurrant, bergamot","vanilla, licorice and violet blossoms","powdery, tropical, lactonic",Day,Female,4330.0,4330.0,"coconut, blackcurrant, bergamot, vanilla, licorice and violet blossoms, powdery, tropical, lactonic",11.774527900858468,8,1
HRMN-0590,Teaphoria,Saka,239900.0,50.0,Xdp,"bergamot, mirabelle, plum, freesia","orange blossom, jasmine sambac, darjeeling tea, osmanthus","musk, amber, sandalwood, cedarwood",Versatile,Unisex,4798.0,4798.0,"bergamot, mirabelle, plum, freesia, orange blossom, jasmine sambac, darjeeling tea, osmanthus, musk, amber, sandalwood, cedarwood",12.3879816172226,12,4
HRMN-0591,After Bath,Saka,239900.0,50.0,Xdp,"neroli, dihydromyrcenol, verbena, aldehydic","rose, jasmine, orange flower","milk, sandalwood, ambroxan, musk",Versatile,Unisex,4798.0,4798.0,"neroli, dihydromyrcenol, verbena, aldehydic, rose, jasmine, orange flower, milk, sandalwood, ambroxan, musk",12.3879816172226,11,4
HRMN-0592,Emily,Saka,229900.0,50.0,Xdp,"white floral, patchouli, woody","sweet, powdery","warm spicy, vanilla",Night,Female,4598.0,4598.0,"white floral, patchouli, woody, sweet, powdery, warm spicy, vanilla",12.345404060459082,7,1
HRMN-0593,Harrod's,Saka,229900.0,50.0,Xdp,"black currant, white peach, coconut, calabrian bergamot","violet, egyptian jasmine, bulgarian rose","vanilla, white musk",Versatile,Unisex,4598.0,4598.0,"black currant, white peach, coconut, calabrian bergamot, violet, egyptian jasmine, bulgarian rose, vanilla, white musk",12.345404060459082,9,1
HRMN-0594,Nashville,Saka,129900.0,30.0,Xdp,"tangerine, strawberry, passionfruit, pineapple, grapefruit","jasmine, vanilla orchid, red berries, peony, lily valley","musk, woody, oakmoss",Day,Female,4330.0,4330.0,"tangerine, strawberry, passionfruit, pineapple, grapefruit, jasmine, vanilla orchid, red berries, peony, lily valley, musk, woody, oakmoss",11.774527900858468,13,5
HRMN-0595,Montpellier,Saka,129900.0,30.0,Xdp,"citrus, peony, mandarin orange","rose, osmanthus","patchouli, sandalwood, pink pepper",Versatile,Female,4330.0,4330.0,"citrus, peony, mandarin orange, rose, osmanthus, patchouli, sandalwood, pink pepper",11.774527900858468,8,2
HRMN-0596,Florance,Saka,129900.0,30.0,Xdp,"mandarin orange, blackcurrant, bergamout, grapefruit","jasmine sambac, magnolia, osmanthus, peony, green notes","vanilla, white musk, lily",Versatile,Female,4330.0,4330.0,"mandarin orange, blackcurrant, bergamout, grapefruit, jasmine sambac, magnolia, osmanthus, peony, green notes, vanilla, white musk, lily",11.774527900858468,12,1
HRMN-0597,Te Anue,Saka,129900.0,30.0,Xdp,"pink pepper, orange blossom, pear","coffee, jasmine","vanilla, patchouli, cedar",Night,Unisex,4330.0,4330.0,"pink pepper, orange blossom, pear, coffee, jasmine, vanilla, patchouli, cedar",11.774527900858468,8,4
HRMN-0598,Olgaline,Saka,229900.0,50.0,Xdp,"lemon, water notes","rose, sugar","vanilla, sugar, white musk, cedar",Versatile,Female,4598.0,4598.0,"lemon, water notes, rose, sugar, vanilla, sugar, white musk, cedar",12.345404060459082,8,1
HRMN-0599,Gori,Fabron,215000.0,50.0,Xdp,"incense, spices, labdanum","woody notes, patchouli leaf","amber, guaiac wood, white musk, vanilla",Versatile,Unisex,4300.0,4300.0,"incense, spices, labdanum, woody notes, patchouli leaf, amber, guaiac wood, white musk, vanilla",12.278397958261774,9,1
HRMN-0600,Numa,Fabron,215000.0,50.0,Xdp,"orange, mandarin, grapefruit","mango, nectarine, blackcurant","peach, musk",Day,Unisex,4300.0,4300.0,"orange, mandarin, grapefruit, mango, nectarine, blackcurant, peach, musk",12.278397958261774,8,4
HRMN-0601,Pleasure of Jo,Fabron,190000.0,50.0,Edp,"bergamot, fruity accord, rose, pepper, cloves","patchouli, sandalwood, iris, milk, heliotrope, cedarwood","praline, musk, vanilla, tonka bean, benzoin",Night,Unisex,3800.0,3800.0,"bergamot, fruity accord, rose, pepper, cloves, patchouli, sandalwood, iris, milk, heliotrope, cedarwood, praline, musk, vanilla, tonka bean, benzoin",12.154784614286667,16,3
HRMN-0602,Bregas,Fabron,215000.0,50.0,Edp,"black tea, lavender, bergamot, lemon","honey, cinnamon, cashmeran, jasmine sambac","tobacco leaf, vanilla, tonka bean",Day,Unisex,4300.0,4300.0,"black tea, lavender, bergamot, lemon, honey, cinnamon, cashmeran, jasmine sambac, tobacco leaf, vanilla, tonka bean",12.278397958261774,11,3
HRMN-0603,Bizael,Fabron,190000.0,50.0,Edp,"bergamot, lavender, cardamom","dry wood, leathery accord","cedarwood, amber, patchouli",Night,Male,3800.0,3800.0,"bergamot, lavender, cardamom, dry wood, leathery accord, cedarwood, amber, patchouli",12.154784614286667,8,2
HRMN-0604,Johan Malik,Fabron,190000.0,50.0,Edp,"tobacco leaf, spicy notes","vanilla, cacao, tonka bean","dried fruits, woody notes",Night,Male,3800.0,3800.0,"tobacco leaf, spicy notes, vanilla, cacao, tonka bean, dried fruits, woody notes",12.154784614286667,7,3
HRMN-0605,Lost in the Italian Sea,Scents Of Pluto,259000.0,50.0,Edp,"italian bergamot, aldehydes","jasmine, orange blossom","sandalwood, white musk",Day,Female,5180.0,5180.0,"italian bergamot, aldehydes, jasmine, orange blossom, sandalwood, white musk",12.464587201678082,6,4
HRMN-0606,Not That Kind of Cherry,Scents Of Pluto,379000.0,50.0,Edp,"frozen cherry, saffron, mystical incense","juicy sour cherry, cinnamon, orris, crimson orris","cherry brandy, benzoin, cistus, liquorous woods",Night,Unisex,7580.0,7580.0,"frozen cherry, saffron, mystical incense, juicy sour cherry, cinnamon, orris, crimson orris, cherry brandy, benzoin, cistus, liquorous woods",12.84529412258351,11,2
HRMN-0607,Hugged in Cashmere,Scents Of Pluto,289000.0,50.0,Edp,"bergamot, cistus, pepper","saffron, violet, black sesame","musk, sandalwood, cashmere wood",Night,Unisex,5780.0,5780.0,"bergamot, cistus, pepper, saffron, violet, black sesame, musk, sandalwood, cashmere wood",12.574185427296195,9,2
HRMN-0608,An Empty Room,Scents Of Pluto,289000.0,50.0,Edp,"lemon, grapefruit, bergamot","floral, metalic","amber, mineral, oak moss, cedarwood, musk",Night,Unisex,5780.0,5780.0,"lemon, grapefruit, bergamot, floral, metalic, amber, mineral, oak moss, cedarwood, musk",12.574185427296195,10,1
HRMN-0609,New Kind of Jungle,Scents Of Pluto,379000.0,50.0,Edp,"lemon, fresh wet herbs, nenuphar","watery yacinth, lush jungle accord, honeysuckle, blue tuberose","crystal musks, moss, modern woods",Versatile,Unisex,7580.0,7580.0,"lemon, fresh wet herbs, nenuphar, watery yacinth, lush jungle accord, honeysuckle, blue tuberose, crystal musks, moss, modern woods",12.84529412258351,10,4
HRMN-0610,Ain't Yout Typical Candy,Scents Of Pluto,379000.0,50.0,Edp,"candied lemon, petitgrain, tonic orange","endorphinoflor, sunny jasmine, watery fruits","magic vanilla, ambery woods, coconut milk",Day,Female,7580.0,7580.0,"candied lemon, petitgrain, tonic orange, endorphinoflor, sunny jasmine, watery fruits, magic vanilla, ambery woods, coconut milk",12.84529412258351,9,4
HRMN-0611,The Vanity Room,Scents Of Pluto,259000.0,50.0,Edp,"chamomile, clary sage","honey, cypriol","amber, musk, blond wood",Night,Female,5180.0,5180.0,"chamomile, clary sage, honey, cypriol, amber, musk, blond wood",12.464587201678082,7,2
HRMN-0612,Through the Mystic Forest,Scents Of Pluto,259000.0,50.0,Edp,"italian cyprus, myrtle, rose","sandalwood, cedarwood","amber, musk, rosewood",Night,Unisex,5180.0,5180.0,"italian cyprus, myrtle, rose, sandalwood, cedarwood, amber, musk, rosewood",12.464587201678082,8,1
HRMN-0613,Moroccan Sunset,Alt,229000.0,50.0,Edp,"neroli, bergamot, red fruits","orange blossom, jasmine, cinnamon, resin","vanilla, caramel, musk, cedarwood",Night,Unisex,4580.0,4580.0,"neroli, bergamot, red fruits, orange blossom, jasmine, cinnamon, resin, vanilla, caramel, musk, cedarwood",12.34148164933907,11,4
HRMN-0614,Teatime in Kyoto,Alt,229000.0,50.0,Edp,"citrus, jasmine, white floral","eucalyptus, green notes","musk, sandalwood",Day,Unisex,4580.0,4580.0,"citrus, jasmine, white floral, eucalyptus, green notes, musk, sandalwood",12.34148164933907,7,1
HRMN-0615,Uptown,Alt,299000.0,100.0,Edp,"strawberry, black currant, red apple, citrus","sweat pea, fressia, jasmine, rose","raspberry, musk, sandalwood, amber",Day,Female,2990.0,2990.0,"strawberry, black currant, red apple, citrus, sweat pea, fressia, jasmine, rose, raspberry, musk, sandalwood, amber",12.608202196848836,12,1
HRMN-0616,Martini in New York,Alt,229000.0,50.0,Edp,"bulgarian rose, neroli","white rose, jasmine, turkish rose","myrrh, musk, amyriss",Night,Unisex,4580.0,4580.0,"bulgarian rose, neroli, white rose, jasmine, turkish rose, myrrh, musk, amyriss",12.34148164933907,8,1
HRMN-0617,Baron,Alt,299000.0,100.0,Edp,"cardamom, lavender, lemon","coffee, whiskey, cinnamon, leather, mineral notes","tonka bean, amber, incense",Versatile,Unisex,2990.0,2990.0,"cardamom, lavender, lemon, coffee, whiskey, cinnamon, leather, mineral notes, tonka bean, amber, incense",12.608202196848836,11,3
HRMN-0618,Joie de Vivre,Alt,279000.0,50.0,Edp,"wild cherry, pink pepper, black pepper, coriander","jasmine, rose, cognac, ginger","tonka bean, patchouli, cashmere wood, cedar",Versatile,Unisex,5580.0,5580.0,"wild cherry, pink pepper, black pepper, coriander, jasmine, rose, cognac, ginger, tonka bean, patchouli, cashmere wood, cedar",12.53897064502647,12,2
HRMN-0619,Reverie,Alt,229000.0,50.0,Edp,"tuberose, white flower","black currant, davana","vanilla, myrrh",Night,Female,4580.0,4580.0,"tuberose, white flower, black currant, davana, vanilla, myrrh",12.34148164933907,6,1
HRMN-0620,Tahiti Sunrise,Alt,229000.0,50.0,Edp,"coconut, fruity notes","sea salt, solar notes","vanilla, musk, amber",Versatile,Unisex,4580.0,4580.0,"coconut, fruity notes, sea salt, solar notes, vanilla, musk, amber",12.34148164933907,7,1
HRMN-0621,Alexandria Oud,Alt,229000.0,50.0,Edp,"incense, spice notes","ambergris, agarwood, oud","vanilla, sandalwood, civet, cedar",Night,Unisex,4580.0,4580.0,"incense, spice notes, ambergris, agarwood, oud, vanilla, sandalwood, civet, cedar",12.34148164933907,9,2
HRMN-0622,Foxy,Alt,299000.0,100.0,Edp,"passion fruit, grapefruit, pinnaple","peony, red berry, vanilla orchid, jasmine","musk, woody, oakmoss",Night,Female,2990.0,2990.0,"passion fruit, grapefruit, pinnaple, peony, red berry, vanilla orchid, jasmine, musk, woody, oakmoss",12.608202196848836,10,1
HRMN-0623,The Lioness Rasuna Said,House Of Medici,375000.0,50.0,Edp,"rose otto, rose mallow, clementine","sedap malam, metallic accord, aldehydes","tonkin musk, indonesian vanilla",Night,Female,7500.0,7500.0,"rose otto, rose mallow, clementine, sedap malam, metallic accord, aldehydes, tonkin musk, indonesian vanilla",12.834683971615659,8,1
HRMN-0624,Stoa Palazzo,House Of Medici,400000.0,50.0,Edp,"bergamot, orange flower","cassia, immortelle","sandalwood, guiac wood",Night,Unisex,8000.0,8000.0,"bergamot, orange flower, cassia, immortelle, sandalwood, guiac wood",12.899222326086994,6,4
HRMN-0625,Jingu Ensata,House Of Medici,375000.0,50.0,Edp,"iris pallida, grasss","white suede, violet","vanilla, musk",Day,Unisex,7500.0,7500.0,"iris pallida, grasss, white suede, violet, vanilla, musk",12.834683971615659,6,1
HRMN-0626,Midnight Blast Psalm,House Of Medici,325000.0,50.0,Edp,"plum, wolfberry, costus, pomegranate","tuberose, jasmine, dried rose","patchouli, pine tar, opoponax",Night,Unisex,6500.0,6500.0,"plum, wolfberry, costus, pomegranate, tuberose, jasmine, dried rose, patchouli, pine tar, opoponax",12.691583538230217,10,1
HRMN-0627,Gabriella the White Beams,House Of Medici,325000.0,50.0,Edp,"blood orange, pistachio, pink pepper","tuberose, jasmine, ylang ylang","coconut, amber, tonka bean",Versatile,Female,6500.0,6500.0,"blood orange, pistachio, pink pepper, tuberose, jasmine, ylang ylang, coconut, amber, tonka bean",12.691583538230217,9,0
HRMN-0628,Hundred Man Slayer,House Of Medici,400000.0,50.0,Edp,"patchouli, barley mint, olive","tobacco, resins, dark chocolate","civet, sandalwood",Night,Male,8000.0,8000.0,"patchouli, barley mint, olive, tobacco, resins, dark chocolate, civet, sandalwood",12.899222326086994,8,2
HRMN-0629,Galileo Astronomia,House Of Medici,375000.0,50.0,Edp,"lavender bulgaria, cola, peppermint","tobacco, oak, chinotto","vetiver, musk, vannila",Versatile,Unisex,7500.0,7500.0,"lavender bulgaria, cola, peppermint, tobacco, oak, chinotto, vetiver, musk, vannila",12.834683971615659,9,2
HRMN-0630,Jophiel the Crimson,House Of Medici,375000.0,50.0,Edp,"strawberry, fir, saffron, rum","jasmine sambac, caramel, mocha","vannila, tonka bean, pine tree",Night,Unisex,7500.0,7500.0,"strawberry, fir, saffron, rum, jasmine sambac, caramel, mocha, vannila, tonka bean, pine tree",12.834683971615659,10,3
HRMN-0631,Daybreak Angel,House Of Medici,325000.0,50.0,Edp,"lime, bergamot, bitter orange","juniper berries, jasmine, cedar","musk, ambergris, oakmoss",Versatile,Unisex,6500.0,6500.0,"lime, bergamot, bitter orange, juniper berries, jasmine, cedar, musk, ambergris, oakmoss",12.691583538230217,9,4
HRMN-0632,Lilac Wine,House Of Medici,350000.0,50.0,Edp,"wine, saffron, thyme","lilac, blueberry, mocha","leather, heliotrope, mahogany",Night,Female,7000.0,7000.0,"wine, saffron, thyme, lilac, blueberry, mocha, leather, heliotrope, mahogany",12.765691290604371,9,2
HRMN-0633,Fatima La Isabella,House Of Medici,350000.0,50.0,Edp,"blue chamomile, cinnamon, cacao","turkish rose, tobacco blossom, white honey","white chocolate, dried fruits, musk",Night,Female,7000.0,7000.0,"blue chamomile, cinnamon, cacao, turkish rose, tobacco blossom, white honey, white chocolate, dried fruits, musk",12.765691290604371,9,1
HRMN-0634,Maria De Constantine,House Of Medici,325000.0,50.0,Edp,"dark chocolate, charcoal, rum","cherry, espresso, sangria","cedarwood, bitter almond, musk",Night,Female,6500.0,6500.0,"dark chocolate, charcoal, rum, cherry, espresso, sangria, cedarwood, bitter almond, musk",12.691583538230217,9,1
HRMN-0635,Agape of Jeanne D'Arc,House Of Medici,325000.0,50.0,Edp,"maghrebi mint tea, orange blossom, ginger","magnolia, iris, cardamom, basil","praline, bourbon vanilla, hay",Versatile,Unisex,6500.0,6500.0,"maghrebi mint tea, orange blossom, ginger, magnolia, iris, cardamom, basil, praline, bourbon vanilla, hay",12.691583538230217,10,4
HRMN-0636,Infatuation of Edward,House Of Medici,325000.0,50.0,Edp,"rum, ethiopian coffee","java coffee oil, pipe tobacco, jasmine","dirty oud, white musk, chestnut",Night,Male,6500.0,6500.0,"rum, ethiopian coffee, java coffee oil, pipe tobacco, jasmine, dirty oud, white musk, chestnut",12.691583538230217,8,1
HRMN-0637,Devil in a New Dress,House Of Medici,350000.0,50.0,Edp,"may rose, pink pepper, saffron","bulgarian rose, agarwood, incense","vanilla, patchouli, cocoa powder",Night,Female,7000.0,7000.0,"may rose, pink pepper, saffron, bulgarian rose, agarwood, incense, vanilla, patchouli, cocoa powder",12.765691290604371,9,2
HRMN-0638,Paradise Reservoir,House Of Medici,325000.0,50.0,Edp,"lemon, neroli, yuzu","blood orange, vetiver bourbon, liatrix","fig tree, white musk, amber",Day,Unisex,6500.0,6500.0,"lemon, neroli, yuzu, blood orange, vetiver bourbon, liatrix, fig tree, white musk, amber",12.691583538230217,9,1
HRMN-0639,Opaque Ash,De Antoine,510000.0,100.0,Xdp,"grapefruit, pear, cardamom","rose, lily of the valley, tobacco leaves","patchouli, woody ambery, cedarwood, vanilla",Night,Unisex,5100.0,5100.0,"grapefruit, pear, cardamom, rose, lily of the valley, tobacco leaves, patchouli, woody ambery, cedarwood, vanilla",13.1421679654829,10,5
HRMN-0640,Velvet Garden,De Antoine,510000.0,100.0,Xdp,"bergamot, fruity, spicy","freesia, jasmine, lily of valley, orchid, orris, violet","ambergris, cedarwood, musk, sandalwood, tonka, vanilla",Versatile,Female,5100.0,5100.0,"bergamot, fruity, spicy, freesia, jasmine, lily of valley, orchid, orris, violet, ambergris, cedarwood, musk, sandalwood, tonka, vanilla",13.1421679654829,15,5
HRMN-0641,Emperor's Spice,De Antoine,510000.0,100.0,Xdp,"apple, lavender, bergamot, mandarin orange","geranium, violet, jasmine","vanilla, cardamom, sandalwood, pepper, guaiac wood, patchouli",Night,Male,5100.0,5100.0,"apple, lavender, bergamot, mandarin orange, geranium, violet, jasmine, vanilla, cardamom, sandalwood, pepper, guaiac wood, patchouli",13.1421679654829,13,2
HRMN-0642,Caspian Coast,De Antoine,510000.0,100.0,Xdp,"lemon, mandarin, bergamot","marine note, freesia, pear, amberwood","musks, cashmere wood, driftwood, sandalwood",Day,Unisex,5100.0,5100.0,"lemon, mandarin, bergamot, marine note, freesia, pear, amberwood, musks, cashmere wood, driftwood, sandalwood",13.1421679654829,11,4
HRMN-0643,Kyoto Ceremony,De Antoine,510000.0,100.0,Xdp,"citrus cocktail, matcha green tea, vegetal softness","orange blossom, milk chocolate, powdery, mugane","vanilla pod, velvet musks, precious wood",Versatile,Unisex,5100.0,5100.0,"citrus cocktail, matcha green tea, vegetal softness, orange blossom, milk chocolate, powdery, mugane, vanilla pod, velvet musks, precious wood",13.1421679654829,10,4
HRMN-0644,Boise,De Antoine,385000.0,100.0,Edp,"mandarin, lemon, pink peppercorn","blackcurrant, jasmine, freesia, guava","cedarwood, musk, patchouli",Day,Unisex,3850.0,3850.0,"mandarin, lemon, pink peppercorn, blackcurrant, jasmine, freesia, guava, cedarwood, musk, patchouli",12.861001210669146,10,4
HRMN-0645,Joie de Vivre,De Antoine,385000.0,100.0,Edp,"saffron, juniperberries, blackcurrant, lemon","eather, rose, white flower","musky, powdery, sweet amber",Night,Female,3850.0,3850.0,"saffron, juniperberries, blackcurrant, lemon, eather, rose, white flower, musky, powdery, sweet amber",12.861001210669146,10,1
HRMN-0646,Rosa Damascena,De Antoine,385000.0,100.0,Edp,"bergamot, mandarin",damask rose,"damask rose, cedarwood, musk",Versatile,Female,3850.0,3850.0,"bergamot, mandarin, damask rose, damask rose, cedarwood, musk",12.861001210669146,6,1
HRMN-0647,Homme Fatale,De Antoine,385000.0,100.0,Edp,"sage, violet, bergamot","violet, lavender","cedarwood, wood, musk",Versatile,Male,3850.0,3850.0,"sage, violet, bergamot, violet, lavender, cedarwood, wood, musk",12.861001210669146,8,2
HRMN-0648,L'amour Toujours,De Antoine,430000.0,100.0,Xdp,peony,peony,peony,Day,Female,4300.0,4300.0,"peony, peony, peony",12.971542813248437,3,1
HRMN-0649,Clair de Lune,De Antoine,430000.0,100.0,Xdp,"pink pepper, rose, oceanic","violet, peony","musk, sandalwood",Versatile,Female,4300.0,4300.0,"pink pepper, rose, oceanic, violet, peony, musk, sandalwood",12.971542813248437,7,2
HRMN-0650,Mansion Heir,Eona,329000.0,75.0,Edp,"plum, grapefruit, sage, violet","lily, heliotrope, cooked milk, jasmine, rose","musk, raspberry, vanilla, sandalwood, muguet",Night,Female,4386.666666666667,4386.666666666667,"plum, grapefruit, sage, violet, lily, heliotrope, cooked milk, jasmine, rose, musk, raspberry, vanilla, sandalwood, muguet",12.703816069256568,14,5
HRMN-0651,Under the Moonlight,Eona,329000.0,75.0,Edp,"bergamot, geranium, rose","oud, leather","amber, sandalwood, patchouli, cedarwood",Night,Unisex,4386.666666666667,4386.666666666667,"bergamot, geranium, rose, oud, leather, amber, sandalwood, patchouli, cedarwood",12.703816069256568,9,2
HRMN-0652,Cold Shower,Eona,329000.0,75.0,Edp,"bergamot, lemon, orange","lily of the valley, coriander, nutmeg","guaiacwood, cashmere wood, amber",Day,Unisex,4386.666666666667,4386.666666666667,"bergamot, lemon, orange, lily of the valley, coriander, nutmeg, guaiacwood, cashmere wood, amber",12.703816069256568,9,5
HRMN-0653,Casanova,Fonce,235000.0,50.0,Xdp,"lavender, bergamot","milk, jasmin, cedar","coffee, tonka, vanilla",Night,Unisex,4700.0,4700.0,"lavender, bergamot, milk, jasmin, cedar, coffee, tonka, vanilla",12.367345048436391,8,3
HRMN-0654,Teased,Fonce,235000.0,50.0,Xdp,letchi,"damask rose, grass rose, chamomile","musk, woody notes",Day,Female,4700.0,4700.0,"letchi, damask rose, grass rose, chamomile, musk, woody notes",12.367345048436391,6,1
HRMN-0655,Morning Tea,Fonce,235000.0,50.0,Xdp,"tea, orange","jasmine, matcha","white chocolate, oakmoss, cedar",Day,Unisex,4700.0,4700.0,"tea, orange, jasmine, matcha, white chocolate, oakmoss, cedar",12.367345048436391,7,4
HRMN-0656,Iris Alpha,Fonce,275000.0,50.0,Xdp,bergamot,"iris, jasmine, lilly of the valley, cinnamon","white musk, patchouli, vanilla, tonka bean, animal notes",Night,Unisex,5500.0,5500.0,"bergamot, iris, jasmine, lilly of the valley, cinnamon, white musk, patchouli, vanilla, tonka bean, animal notes",12.524530013005734,10,3
HRMN-0657,Santal,Fonce,190350.0,50.0,Xdp,"violet, cardamom","papyrus, iris","cedarwood, sandalwood, leather, amber",Versatile,Unisex,3807.0,3807.0,"violet, cardamom, papyrus, iris, cedarwood, sandalwood, leather, amber",12.156625015277275,8,2
HRMN-0658,La Nuit,Fonce,190350.0,50.0,Xdp,"cardamom, clove","bergamote, cedar, lavender","v tiver, cumin",Night,Unisex,3807.0,3807.0,"cardamom, clove, bergamote, cedar, lavender, v tiver, cumin",12.156625015277275,7,2
HRMN-0659,Jasmin Blossom,Fonce,190350.0,50.0,Xdp,orange blossom,jasmine,"honey, patchouli, virginia cedar, rose",Day,Female,3807.0,3807.0,"orange blossom, jasmine, honey, patchouli, virginia cedar, rose",12.156625015277275,6,4
HRMN-0660,Rosewood,Fonce,190350.0,50.0,Xdp,"rose, cumin","rose, vetiver, cedarwood","musk, guaia, olibanum, labdanum, agarwood",Versatile,Unisex,3807.0,3807.0,"rose, cumin, rose, vetiver, cedarwood, musk, guaia, olibanum, labdanum, agarwood",12.156625015277275,10,2
HRMN-0661,De Bleu,Fonce,190350.0,50.0,Xdp,"grapefruit, lemon","patchouli, ginger","incense, amber, cedarwood",Versatile,Male,3807.0,3807.0,"grapefruit, lemon, patchouli, ginger, incense, amber, cedarwood",12.156625015277275,7,2
HRMN-0662,British Pear,Fonce,190350.0,50.0,Xdp,"pear, melon","fresia, rose","musk, patchouli, amber",Day,Female,3807.0,3807.0,"pear, melon, fresia, rose, musk, patchouli, amber",12.156625015277275,7,1
HRMN-0663,Roses Vanille,Fonce,190350.0,50.0,Xdp,"sea notes, lemon","rose, creamy","vanilla, sugar, white musk",Versatile,Female,3807.0,3807.0,"sea notes, lemon, rose, creamy, vanilla, sugar, white musk",12.156625015277275,7,1
HRMN-0664,Tabac Vanille,Fonce,190350.0,50.0,Xdp,"tobaco leaf, spicy notes","tonka bean, tobacco blossom, vanille, cacao","dried fruity, woody notes",Night,Unisex,3807.0,3807.0,"tobaco leaf, spicy notes, tonka bean, tobacco blossom, vanille, cacao, dried fruity, woody notes",12.156625015277275,8,3
HRMN-0665,Vanille and Salt,Fonce,190350.0,50.0,Xdp,"jasmine, ginger","vanille, salt","ambergris, sandalwood",Versatile,Unisex,3807.0,3807.0,"jasmine, ginger, vanille, salt, ambergris, sandalwood",12.156625015277275,6,1
HRMN-0666,Frosted,Fraghead,385000.0,100.0,Edp,"rose, beer","mint, tangerine","orris, musk",Versatile,Unisex,3850.0,3850.0,"rose, beer, mint, tangerine, orris, musk",12.861001210669146,6,1
HRMN-0667,Hearing,Fraghead,399000.0,100.0,Edp,"grapefruit, pepper",jasmine sambac,vetiver,Day,Unisex,3990.0,3990.0,"grapefruit, pepper, jasmine sambac, vetiver",12.896719202134523,4,2
HRMN-0668,Baby Boomers,Honino,239000.0,50.0,Edp,"pink pepper, blackcurrant, red rose","sandalwood, cahmere wood, aldehydic","patchouli, moss, musk",Versatile,Unisex,4780.0,4780.0,"pink pepper, blackcurrant, red rose, sandalwood, cahmere wood, aldehydic, patchouli, moss, musk",12.384223015005313,9,2
HRMN-0669,Teddy's Blanket,Honino,220000.0,50.0,Edp,"mandarin, apple, grapefruit","jasmine, tuberose, lemon","musk, heliotrope, amber",Versatile,Unisex,4400.0,4400.0,"mandarin, apple, grapefruit, jasmine, tuberose, lemon, musk, heliotrope, amber",12.301387370778713,9,4
HRMN-0670,Shower Song,Honino,220000.0,50.0,Edp,"neroli, pear, bergamot, grapefruit, lemon","orange blossom, stephanotis, rose, peach, blackcurrant","musk, cedarwood, cashmere wood, patchouli",Versatile,Unisex,4400.0,4400.0,"neroli, pear, bergamot, grapefruit, lemon, orange blossom, stephanotis, rose, peach, blackcurrant, musk, cedarwood, cashmere wood, patchouli",12.301387370778713,14,4
HRMN-0671,Romeo & Roses,Honino,220000.0,50.0,Edp,"ambery, rose, vanilla, lily, musk, aldehydic, ylang ylang","moroccan rose, ambery, damascena rose, musk, jasmine","vanilla gourmand, musk, iris, amber, vetiver, patchouli",Versatile,Unisex,4400.0,4400.0,"ambery, rose, vanilla, lily, musk, aldehydic, ylang ylang, moroccan rose, ambery, damascena rose, musk, jasmine, vanilla gourmand, musk, iris, amber, vetiver, patchouli",12.301387370778713,18,0
HRMN-0672,Weekend Daydream,Olmorva,111600.0,30.0,Edp,transparent flower,"orris, rose, jasmine","orcanox, lorenox, musk",Versatile,Unisex,3720.0,3720.0,"transparent flower, orris, rose, jasmine, orcanox, lorenox, musk",11.622685289462678,7,1
HRMN-0673,Major Icon,Olmorva,125550.0,30.0,Edp,"grapefruit, may rose, pink pepper, damascena rose","labdanum, amberwood","patchouli, musk",Versatile,Unisex,4185.0,4185.0,"grapefruit, may rose, pink pepper, damascena rose, labdanum, amberwood, patchouli, musk",11.740467329508213,8,2
